ID_Sell,ID_Car,ID_Seller,ID_Rating,Price,Mileage,ConsumerReviews,SellerReviews
4061,4061,2419,2930,38998,29075,56,39
4062,4062,1177,2931,35900,49138,56,120
4063,4063,867,2333,29977,54578,33,1
4064,4064,2420,2932,43777,60140,131,635
4065,4065,513,318,33881,17383,17,586
4066,4066,1832,2103,31120,10750,3,146
4067,4067,2421,2933,36998,24267,109,31
4068,4068,2422,2934,43500,11524,7,1591
4069,4069,870,432,22390,24840,233,724
4070,4070,373,140,25115,20391,76,1337
4071,4071,2423,2201,30755,17857,444,7
4072,4072,1124,2935,37600,45625,51,15
4073,4073,2424,2936,38888,13078,39,326
4074,4074,305,2937,31998,49085,224,2
4075,4075,2425,2938,23977,49953,174,373
4076,4076,2426,1609,46500,22395,29,1032
4077,4077,743,1363,31500,31423,540,2420
4078,4078,2213,2939,37998,34722,73,4
4079,4079,2427,408,33692,41498,224,2037
4080,4080,2285,22,38449,36876,150,869
4081,4081,1561,2940,34395,17788,21,1596
4082,4082,2428,1188,50800,33006,10,17
4083,4083,675,2941,33995,45349,59,240
4084,4084,2027,2942,26700,37257,28,1733
4085,4085,822,2943,91990,14011,16,1272
4086,4086,2216,2944,81998,6204,30,9
4087,4087,1460,2945,55400,12081,8,97
4088,4088,677,674,28405,45526,166,2022
4089,4089,677,460,28752,20808,109,2022
4090,4090,1260,2946,104999,16682,27,949
4091,4091,389,2947,25886,48689,9,1572
4092,4092,543,2948,47900,68935,16,139
4093,4093,543,2949,35500,53885,41,139
4094,4094,9,1498,47000,14965,201,1366
4095,4095,2429,419,26997,39789,309,71
4096,4096,2430,978,67499,14277,27,407
4097,4097,467,2950,45899,47263,474,999
4098,4098,1418,2951,48089,35633,248,870
4099,4099,2431,2952,69469,35764,10,329
4100,4100,1422,1376,49730,14050,189,1630
4101,4101,2432,2953,26991,86051,334,285
4102,4102,1209,2954,66950,44544,22,1826
4103,4103,549,2955,23939,33117,152,68
4104,4104,2433,2956,47884,22939,474,2163
4105,4105,550,2957,66999,11588,1,1252
4106,4106,2434,2958,34991,45981,34,115
4107,4107,1321,2959,46989,53803,68,750
4108,4108,1738,2512,36485,59734,25,64
4109,4109,1620,2960,13887,114211,131,859
4110,4110,2435,652,51991,30899,13,1005
4111,4111,2436,2961,36680,41769,150,22
4112,4112,2437,185,30755,84813,395,870
4113,4113,195,202,35500,22424,540,2629
4114,4114,106,2962,28489,30401,202,1
4115,4115,1222,927,28507,46488,230,131
4116,4116,2438,2963,25995,46478,69,27
4117,4117,266,2964,34988,19202,32,1574
4118,4118,1901,1559,67500,31718,24,759
4119,4119,2439,2965,38995,55159,3,431
4120,4120,2440,2966,37995,34837,94,11
4121,4121,2441,829,29123,18462,262,733
4122,4122,2442,2967,39875,84626,59,133
4123,4123,2443,875,32489,26016,540,86
4124,4124,1160,2968,44900,48986,102,918
4125,4125,2444,2223,30987,46728,444,472
4126,4126,2445,2969,39900,47923,26,9159
4127,4127,2446,719,78900,19085,6,164
4128,4128,2447,2970,47842,29169,21,926
4129,4129,2448,1082,22444,16774,182,292
4130,4130,2086,1003,56490,33167,22,969
4131,4131,2449,2971,124990,24912,16,67
4132,4132,2450,2972,33500,66306,150,332
4133,4133,2415,2973,28888,12237,444,31
4134,4134,1391,2974,50571,18119,51,1520
4135,4135,2451,2975,25850,84945,296,1
4136,4136,2452,1332,36843,41142,99,196
4137,4137,2453,2640,23785,22346,488,5197
4138,4138,504,1802,64385,17891,17,3485
4139,4139,2454,2976,30414,14717,131,1
4140,4140,860,2977,25739,20050,46,19
4141,4141,2455,22,49816,16240,39,1898
4142,4142,802,1352,49993,36506,55,1611
4143,4143,2456,2978,60272,14679,3,675
4144,4144,2457,2979,27999,12625,59,24
4145,4145,2458,711,56901,24678,53,624
4146,4146,2459,496,42495,19032,102,2321
4147,4147,520,650,47862,12813,16,238
4148,4148,2460,2980,43998,24964,14,4
4149,4149,2171,1857,29971,28223,142,1370
4150,4150,2461,963,29956,17474,174,1749
4151,4151,1062,2981,34000,26453,82,7350
4152,4152,2462,781,39998,28116,363,2626
4153,4153,2463,2982,32400,32936,87,286
4154,4154,1975,2983,49231,46009,75,452
4155,4155,1299,2130,31980,19890,131,656
4156,4156,151,2984,38495,58693,17,472
4157,4157,151,2985,44995,51403,6,472
4158,4158,2464,545,35495,23140,40,312
4159,4159,1066,2986,90499,2586,2,32
4160,4160,2465,2987,8495,144812,107,33
4161,4161,605,416,36798,49292,30,2405
4162,4162,2466,2988,39595,18355,19,551
4163,4163,535,2989,29990,36491,27,1240
4164,4164,822,2990,53490,22376,75,1272
4165,4165,822,2991,28490,15741,309,1272
4166,4166,2467,2992,37499,37080,248,480
4167,4167,617,2993,38888,19789,72,18
4168,4168,19,2994,18139,47168,202,2
4169,4169,2468,2995,53063,40822,18,300
4170,4170,2469,2439,45950,17255,4,502
4171,4171,1779,2996,42985,46501,15,1466
4172,4172,1782,2997,60900,47434,19,912
4173,4173,2470,2998,23770,14900,83,286
4174,4174,182,1618,41571,55920,253,826
4175,4175,473,2999,86991,15936,4,1902
4176,4176,1666,3000,41504,40306,84,182
4177,4177,1666,3001,42550,59561,36,182
4178,4178,2471,3002,38803,19914,83,382
4179,4179,2472,3003,29375,46939,77,44
4180,4180,1215,3004,97900,20183,2,1479
4181,4181,958,3005,33500,43771,74,93
4182,4182,189,319,60869,34840,55,162
4183,4183,478,1284,56007,10284,51,1234
4184,4184,2473,3006,12995,125010,308,16
4185,4185,1848,3007,49999,31492,211,807
4186,4186,2474,3008,49995,63074,817,100
4187,4187,261,3009,81301,19355,79,450
4188,4188,2475,3010,30388,23535,44,1168
4189,4189,2476,3011,79991,15843,37,1669
4190,4190,910,805,35544,41386,87,1698
4191,4191,1093,3012,48901,49757,10,813
4192,4192,1093,3012,46757,53186,10,813
4193,4193,2477,3013,21672,30006,100,421
4194,4194,2478,3014,34698,19301,230,1129
4195,4195,2479,3015,30802,39677,540,8
4196,4196,2480,2285,30869,31020,205,173
4197,4197,2411,3016,25998,42202,68,1
4198,4198,273,869,37723,63098,150,3815
4199,4199,2481,2568,38500,13152,97,728
4200,4200,2482,1761,28900,43869,265,2206
4201,4201,2483,3017,35000,34548,94,1287
4202,4202,2484,3018,26400,56637,309,30
4203,4203,717,1406,34919,37559,99,39
4204,4204,1238,3019,34978,89010,817,28
4205,4205,2485,3020,47000,35100,41,28
4206,4206,130,3021,39000,50967,16,321
4207,4207,2486,2558,48929,29932,91,841
4208,4208,1639,3022,82988,32548,6,202
4209,4209,1765,3023,13999,67737,132,27824
4210,4210,2487,850,55298,16530,55,523
4211,4211,2488,185,31594,49654,395,1027
4212,4212,867,3024,22577,49244,415,1
4213,4213,2092,545,37998,19752,40,1534
4214,4214,2489,3025,30797,46705,29,710
4215,4215,1834,3026,142790,8430,10,139
4216,4216,2490,3027,25000,12974,67,2911
4217,4217,2211,3028,49477,13218,2,98
4218,4218,2491,3029,62995,14129,17,944
4219,4219,2170,3030,24998,16929,116,13
4220,4220,1180,3031,51277,19693,7,657
4221,4221,2492,3032,36997,20060,107,300
4222,4222,2493,3033,14495,55034,333,2
4223,4223,986,3034,34689,35380,208,3818
4224,4224,67,3035,16900,130029,22,7
4225,4225,2494,3036,38898,13273,3,4190
4226,4226,74,3037,12000,87032,61,895
4227,4227,815,3038,41845,41033,50,1252
4228,4228,151,3039,24995,34973,32,472
4229,4229,152,3040,49357,19567,64,1638
4230,4230,2495,1814,29989,67351,56,396
4231,4231,155,3041,30073,33522,61,157
4232,4232,2496,2368,28799,16357,205,443
4233,4233,531,3042,22000,64055,591,553
4234,4234,2497,408,35998,20011,224,1159
4235,4235,744,256,32800,23968,540,1123
4236,4236,2498,3043,37995,30778,20,3410
4237,4237,822,1047,30490,37225,33,1272
4238,4238,1514,914,47893,22532,40,5262
4239,4239,2499,3044,85998,20264,10,6
4240,4240,2500,3045,38779,22792,16,33
4241,4241,464,3046,27943,47375,228,662
4242,4242,679,850,54998,16190,55,1632
4243,4243,2501,3047,84990,24691,24,30
4244,4244,2288,3048,38795,70723,94,2306
4245,4245,2145,803,25250,48993,140,22
4246,4246,19,3049,40339,13637,99,2
4247,4247,1933,2292,47500,10171,10,1061
4248,4248,1468,3050,27974,47810,142,187
4249,4249,396,1761,38838,13349,150,144
4250,4250,1779,3051,39459,27832,151,1466
4251,4251,182,3052,19592,88257,464,826
4252,4252,2502,2861,52500,39473,38,1466
4253,4253,401,3053,37997,60267,77,1064
4254,4254,97,3054,31293,20000,76,1
4255,4255,2503,3055,30542,65013,229,3634
4256,4256,956,3056,18750,66955,748,1585
4257,4257,189,319,60431,36808,55,162
4258,4258,2504,914,36405,24444,40,630
4259,4259,2505,3057,77468,24633,37,2715
4260,4260,2191,3058,33998,66458,146,15
4261,4261,1743,3059,37977,13368,770,3955
4262,4262,410,2762,24250,44190,70,1295
4263,4263,2506,3060,29988,49265,75,344
4264,4264,2372,2991,29722,18903,309,1138
4265,4265,2507,3061,43995,14934,42,476
4266,4266,2508,3062,25900,17208,165,893
4267,4267,1330,3063,40975,16491,94,782
4268,4268,1380,1660,64998,47411,27,235
4269,4269,2509,3064,29995,17217,415,1393
4270,4270,1160,1128,54999,20113,32,918
4271,4271,2510,3065,21991,49846,339,99
4272,4272,2511,2171,30000,19565,142,4122
4273,4273,1582,2117,36154,30686,61,6724
4274,4274,1482,3066,42400,37501,203,623
4275,4275,2512,3067,78052,14677,3,22
4276,4276,1285,1761,32863,59890,150,263
4277,4277,2513,3068,26500,61172,42,106
4278,4278,2514,3069,37650,15206,285,1035
4279,4279,498,3070,54488,31625,2,846
4280,4280,1585,888,67728,29047,10,1537
4281,4281,582,3071,26431,48401,276,802
4282,4282,582,3072,68995,18811,1,802
4283,4283,2515,3073,37497,22540,94,240
4284,4284,2516,427,43990,31010,50,1627
4285,4285,2006,920,27010,89557,265,1387
4286,4286,1871,3074,49800,8883,21,1023
4287,4287,361,962,68797,15460,92,557
4288,4288,2517,244,23395,18735,275,1390
4289,4289,1112,3075,39943,49463,4,98
4290,4290,1494,1456,45950,11448,16,1087
4291,4291,981,3076,60000,35362,64,353
4292,4292,2518,3077,22577,45280,36,790
4293,4293,2519,2403,61399,34487,16,152
4294,4294,2520,3078,31911,30961,112,446
4295,4295,2521,1261,41998,13709,72,8
4296,4296,805,411,32995,29619,13,1121
4297,4297,2522,416,33481,49675,30,835
4298,4298,2523,3079,25795,15296,156,10
4299,4299,2524,1816,35500,46340,223,2926
4300,4300,2525,1471,30813,11285,230,545
4301,4301,2526,3080,53992,12501,8,1862
4302,4302,813,740,38599,38486,66,1335
4303,4303,1124,3081,269000,22293,1,15
4304,4304,2527,3082,44899,16310,46,700
4305,4305,2528,229,34333,41897,224,14124
4306,4306,2529,3083,24000,36221,136,274
4307,4307,1128,3084,49777,40805,29,25
4308,4308,818,3085,34000,34479,42,1227
4309,4309,533,970,28250,30157,279,817
4310,4310,2530,3086,39998,35050,73,12
4311,4311,2531,946,37438,40194,223,273
4312,4312,464,3087,28495,31980,25,662
4313,4313,2532,3088,23923,48046,167,16
4314,4314,889,3089,35570,21316,112,872
4315,4315,19,3090,41679,24530,58,2
4316,4316,2533,3091,54900,11388,21,2
4317,4317,2534,3092,26500,23735,445,197
4318,4318,1417,2658,55398,16343,51,4
4319,4319,1467,3093,24525,69597,190,264
4320,4320,2535,3094,33995,14457,20,1549
4321,4321,1319,3095,21599,94946,79,745
4322,4322,321,1762,29498,43284,803,1202
4323,4323,1211,1804,38745,34232,363,1629
4324,4324,1737,797,36597,23652,24,839
4325,4325,1077,3096,32500,42850,131,856
4326,4326,1937,343,65127,47963,425,1311
4327,4327,2536,3097,54805,7353,26,257
4328,4328,2537,3098,29499,49125,51,164
4329,4329,1666,2465,28715,19367,142,182
4330,4330,2369,685,46880,32876,102,981
4331,4331,2190,2621,37482,14515,109,215
4332,4332,902,3099,45350,13540,53,234
4333,4333,257,3100,35997,39401,109,67
4334,4334,2538,3101,30995,49672,59,697
4335,4335,1375,3102,77994,27676,10,30
4336,4336,2539,3103,28479,12112,74,948
4337,4337,2540,1213,88998,24563,24,399
4338,4338,1475,429,66498,13335,2,1072
4339,4339,2541,2467,34653,34256,395,1514
4340,4340,1152,3104,57926,3920,1,743
4341,4341,2542,3105,39071,85417,817,14
4342,4342,565,3106,179999,5549,5,1113
4343,4343,2543,2467,33878,44324,395,728
4344,4344,492,3107,51126,50136,88,611
4345,4345,2544,3108,30490,50551,770,434
4346,4346,969,1415,24288,13555,74,773
4347,4347,2545,2837,79750,3548,2,141
4348,4348,641,3109,41980,32886,50,1247
4349,4349,1950,3110,41889,19801,42,345
4350,4350,2546,403,38564,15992,31,1453
4351,4351,2547,3111,26998,37319,275,1
4352,4352,2548,143,33674,39841,245,47
4353,4353,2549,860,36999,26753,141,863
4354,4354,2002,3112,62466,10388,27,3017
4355,4355,2446,3113,50500,30989,15,164
4356,4356,647,3114,46995,24630,3,804
4357,4357,2086,685,45490,28349,102,969
4358,4358,2550,3115,48549,59817,219,1293
4359,4359,2482,3116,28400,40631,269,2206
4360,4360,2551,930,28998,54047,89,2
4361,4361,2552,3117,52047,11482,10,206
4362,4362,1956,3118,22652,14927,578,73
4363,4363,924,3119,44995,84831,37,731
4364,4364,2515,3120,35997,16517,118,240
4365,4365,2553,3121,22000,100830,286,1882
4366,4366,792,1369,32058,19813,102,653
4367,4367,2554,3122,43878,39492,69,57
4368,4368,1112,3123,39869,27692,90,98
4369,4369,2555,2516,34500,18219,102,54
4370,4370,2556,3124,44800,17533,21,431
4371,4371,2557,282,39000,35982,224,387
4372,4372,2459,3125,52995,48999,8,2321
4373,4373,2558,875,31731,38992,540,495
4374,4374,1295,479,38303,35426,63,1352
4375,4375,2559,3126,44598,15635,85,2538
4376,4376,1182,3127,41998,52275,39,13
4377,4377,2560,2268,23990,34683,74,2227
4378,4378,2561,3128,87990,10959,16,18
4379,4379,63,3129,36995,17617,248,14
4380,4380,1184,3130,29219,22916,174,75
4381,4381,2524,2624,36000,61630,133,2926
4382,4382,2562,1761,30488,45367,265,1338
4383,4383,2563,3131,19500,38500,21,14
4384,4384,813,140,39999,23285,193,1335
4385,4385,1975,2983,56184,18995,75,452
4386,4386,2564,1177,37613,24755,151,2622
4387,4387,78,3132,25495,68542,59,1224
4388,4388,2565,3133,49991,50841,55,16
4389,4389,2566,1343,39997,10268,2,421
4390,4390,605,1326,37798,44852,77,2405
4391,4391,1308,3134,33888,31026,87,2622
4392,4392,746,3135,93770,48921,5,500
4393,4393,2567,3136,34899,64896,248,81
4394,4394,2568,838,28995,46609,182,663
4395,4395,240,1327,51998,47575,10,1
4396,4396,1657,3137,24450,47732,40,141
4397,4397,1657,3138,53450,13286,33,141
4398,4398,2569,997,48991,10026,16,34
4399,4399,2570,2040,33981,23179,444,2312
4400,4400,1004,955,48975,16990,201,1105
4401,4401,891,3139,26499,33282,192,1366
4402,4402,19,3140,36789,27273,23,2
4403,4403,2571,3141,23600,74099,166,572
4404,4404,2572,1574,27217,16369,2,451
4405,4405,1076,3142,22985,85722,137,837
4406,4406,2573,3143,50955,49242,26,1051
4407,4407,1320,1369,31936,46812,102,1700
4408,4408,953,1464,26197,46379,309,1363
4409,4409,401,3144,93444,22943,5,1064
4410,4410,2574,3145,47498,58190,21,217
4411,4411,835,3146,59999,18972,43,3
4412,4412,1666,3147,31438,89199,49,182
4413,4413,2575,3148,37500,41791,96,832
4414,4414,2538,1972,53791,23151,201,697
4415,4415,480,3149,22599,81734,308,1250
4416,4416,1853,501,32495,31171,540,6125
4417,4417,2576,1008,34500,80073,50,4874
4418,4418,2577,3150,19950,85000,63,49
4419,4419,2578,3151,25900,87324,137,1653
4420,4420,1947,3152,34400,36120,444,1665
4421,4421,2579,487,25347,17268,106,788
4422,4422,416,629,34999,27248,32,682
4423,4423,2580,188,41986,47543,189,165
4424,4424,1862,3153,37400,25053,41,632
4425,4425,2581,2054,32861,17883,262,317
4426,4426,974,3154,29139,47212,222,2
4427,4427,1033,3155,23992,41106,74,4172
4428,4428,2582,3156,37500,17600,224,332
4429,4429,2583,3157,28989,13245,79,32
4430,4430,1101,2727,39387,50264,90,601
4431,4431,1536,3158,37998,14365,46,2717
4432,4432,2584,3104,59973,12343,1,788
4433,4433,1752,3159,28500,24941,262,1636
4434,4434,1389,3160,31337,11343,141,1507
4435,4435,2005,338,42998,31057,253,177
4436,4436,977,2208,111500,14288,19,1113
4437,4437,2585,3161,37491,98661,151,26
4438,4438,129,3162,29998,13112,142,6
4439,4439,1541,3163,35990,13364,248,44
4440,4440,506,3164,37498,36888,61,3454
4441,4441,506,3165,22575,16339,74,3454
4442,4442,927,3166,21999,17530,142,1415
4443,4443,1765,2497,34399,32634,102,27824
4444,4444,2586,3167,42311,12473,42,399
4445,4445,2016,165,29799,65105,279,1148
4446,4446,2587,3168,29901,14066,14,752
4447,4447,225,3169,61995,18658,17,1040
4448,4448,1400,3170,26280,13212,151,2748
4449,4449,1685,416,38804,13014,30,2681
4450,4450,68,3171,11499,87322,159,54
4451,4451,940,3172,41287,22595,30,273
4452,4452,452,3173,97995,29615,19,21
4453,4453,815,3174,45998,19924,44,1252
4454,4454,881,2266,47697,16193,16,1075
4455,4455,2588,3175,57799,28882,27,417
4456,4456,1404,3176,25765,56530,96,644
4457,4457,1305,3177,47411,46114,17,24
4458,4458,2589,3178,19201,82973,84,696
4459,4459,2590,3179,29998,50032,80,4
4460,4460,605,752,52498,13954,29,2405
4461,4461,1558,443,24399,61186,133,1448
4462,4462,2591,32,35990,52078,42,4075
4463,4463,1132,3180,59500,23071,88,368
4464,4464,1561,3181,61995,14658,27,1596
4465,4465,821,2957,65911,16524,1,1274
4466,4466,462,1387,30498,17122,230,955
4467,4467,2592,3182,30995,24935,9,90
4468,4468,1657,3183,32950,82136,81,141
4469,4469,2593,3184,22700,48433,247,9
4470,4470,1732,3185,48555,51800,44,599
4471,4471,2594,3186,20160,26849,182,1672
4472,4472,752,3187,54997,20691,29,76
4473,4473,2595,1981,27193,61604,140,55
4474,4474,891,3139,40985,13442,192,1366
4475,4475,2596,3188,49995,15100,21,7
4476,4476,624,1785,22799,45411,142,896
4477,4477,2291,1343,29891,15337,2,774
4478,4478,684,3189,28541,16740,781,942
4479,4479,758,3190,40000,67012,108,7919
4480,4480,2573,3191,54995,14882,92,1051
4481,4481,1212,3192,37000,20645,19,1652
4482,4482,472,3193,19999,36706,204,18
4483,4483,183,3194,45480,33101,21,1341
4484,4484,2151,2238,63991,20573,17,1445
4485,4485,2597,1285,44699,16639,248,479
4486,4486,1817,3195,42998,51828,78,9
4487,4487,2598,3196,33031,89060,142,68
4488,4488,2599,3197,17998,47920,117,2
4489,4489,1090,3198,74962,12198,12,708
4490,4490,1578,828,32962,29718,269,157
4491,4491,1531,903,50759,45570,33,698
4492,4492,267,3199,40777,15273,8,1137
4493,4493,1157,3200,25990,84574,138,153
4494,4494,967,2044,26788,37956,770,645
4495,4495,1582,3201,59999,15664,43,6724
4496,4496,2600,3202,48702,31384,42,1
4497,4497,2601,3203,13900,30505,253,1142
4498,4498,1869,1547,30800,44311,131,1787
4499,4499,2602,924,39200,19585,150,175
4500,4500,2603,1361,31780,23564,770,437
4501,4501,2604,3204,45999,55953,3,90
4502,4502,2605,3205,17500,49455,154,846
4503,4503,2606,848,26535,49167,770,656
4504,4504,2203,848,27399,24201,770,466
4505,4505,2607,829,27995,39897,262,1569
4506,4506,1445,37,34128,17720,83,3827
4507,4507,2608,3206,31835,16576,79,50
4508,4508,1828,3207,22997,17941,743,390
4509,4509,1447,156,31998,53218,224,13
4510,4510,359,3208,34990,10292,34,1160
4511,4511,2609,3209,49000,19508,24,315
4512,4512,2610,3210,26577,13678,415,577
4513,4513,2611,3211,31877,81064,72,41
4514,4514,1642,2885,28998,18302,116,7
4515,4515,2246,3212,44900,10769,11,1885
4516,4516,802,3213,28195,18756,36,1611
4517,4517,2316,32,40564,35954,42,1439
4518,4518,519,3214,42877,10612,8,150
4519,4519,2612,3215,33998,45933,363,149
4520,4520,2612,3216,45988,25444,66,149
4521,4521,1117,3217,54791,20521,245,459
4522,4522,1974,256,33760,17506,540,1567
4523,4523,2613,3218,169890,18047,5,891
4524,4524,2614,2381,37995,19290,94,62
4525,4525,2615,3219,32500,14601,279,583
4526,4526,605,3220,21698,36557,12,2405
4527,4527,2616,3221,23995,45548,169,215
4528,4528,1805,3222,35891,87700,36,660
4529,4529,2617,3223,73998,16188,22,8
4530,4530,2618,3224,14990,30000,171,3
4531,4531,2619,3225,18311,153897,23,118
4532,4532,679,3226,33488,37890,72,1632
4533,4533,1657,3227,23450,47011,128,141
4534,4534,2620,3228,11999,97300,43,141
4535,4535,750,1287,59990,16662,1,1121
4536,4536,2621,3229,43000,17782,363,8
4537,4537,10,592,61275,17244,53,1405
4538,4538,314,2719,31888,13775,224,789
4539,4539,2622,545,29891,72533,73,189
4540,4540,1660,3230,18291,83830,146,588
4541,4541,1138,3231,41998,17723,219,11
4542,4542,1314,3232,24512,19870,74,6
4543,4543,1315,3233,30755,38113,60,121
4544,4544,2623,3234,85342,22989,8,106
4545,4545,893,3235,31998,38060,67,5
4546,4546,179,445,57962,24616,2,1678
4547,4547,2624,129,41595,30871,126,2417
4548,4548,1212,3236,47000,21110,32,1652
4549,4549,1077,3237,44879,63178,37,856
4550,4550,953,3238,41675,35663,42,1363
4551,4551,834,301,64991,55450,27,2692
4552,4552,629,3239,58998,46740,47,203
4553,4553,1214,3240,27950,86880,66,47
4554,4554,2575,1282,42400,19149,29,832
4555,4555,836,166,35524,44269,131,46
4556,4556,2625,3241,28557,40524,166,20
4557,4557,1847,3242,31500,43234,395,826
4558,4558,479,3243,72987,10666,4,2060
4559,4559,1786,828,33675,45653,269,2310
4560,4560,2371,1777,28889,89140,334,47
4561,4561,2626,869,39500,37807,150,474
4562,4562,1379,1714,36442,41378,94,433
4563,4563,2627,3244,49977,14301,42,920
4564,4564,2628,946,34205,61668,223,781
4565,4565,2629,3245,56850,22958,82,210
4566,4566,2630,3246,6999,149776,97,210
4567,4567,1167,3247,53500,28361,46,94
4568,4568,347,3248,31989,19874,140,165
4569,4569,2631,3249,20888,21083,326,51
4570,4570,647,823,40995,44972,17,804
4571,4571,2632,1228,38500,48242,425,151
4572,4572,921,1845,40681,21386,13,1875
4573,4573,2633,3250,23995,15438,182,76
4574,4574,2550,3251,78499,44113,10,1293
4575,4575,1438,3252,33880,59025,94,32
4576,4576,1756,1714,33500,43740,94,24
4577,4577,2634,2843,24288,47659,568,491
4578,4578,2605,461,35750,29874,146,846
4579,4579,2635,3253,37900,17383,110,365
4580,4580,2636,2917,34902,33182,81,147
4581,4581,2637,165,26492,16496,279,748
4582,4582,2638,3254,129495,15796,5,3926
4583,4583,860,946,35289,49110,223,19
4584,4584,284,3255,36034,55497,72,1132
4585,4585,1348,2240,43976,10019,4,116
4586,4586,1642,3256,23998,49773,310,7
4587,4587,2639,3257,22995,55202,383,1246
4588,4588,801,3258,22998,24252,134,10
4589,4589,2640,824,31500,14719,230,1394
4590,4590,225,2721,37995,10722,4,1040
4591,4591,2641,3259,22930,82611,142,435
4592,4592,2642,3260,100000,13268,27,3063
4593,4593,815,3261,56953,30095,10,1252
4594,4594,2643,3262,21519,15263,62,610
4595,4595,530,3263,36995,20910,17,344
4596,4596,1654,2281,40995,10570,2,715
4597,4597,2355,3264,26500,51209,135,5714
4598,4598,2644,3265,52998,73320,40,67
4599,4599,2645,3266,22433,48892,69,25
4600,4600,886,3267,33998,45727,364,12
4601,4601,2646,3268,29499,13425,59,1680
4602,4602,2647,3269,52999,22741,55,1173
4603,4603,2216,3270,38998,21337,51,9
4604,4604,2,3271,33236,17168,4,131
4605,4605,616,1018,49920,44249,13,1660
4606,4606,2648,1125,27998,22401,770,615
4607,4607,10,3272,51995,16879,30,1405
4608,4608,891,3273,28997,64294,114,1366
4609,4609,545,3274,21291,24605,46,593
4610,4610,2649,3275,34855,84963,46,77
4611,4611,1661,3276,64950,26121,79,540
4612,4612,2650,3277,20590,108920,166,1276
4613,4613,2651,897,33391,12866,205,2620
4614,4614,2652,3278,61500,14562,55,34
4615,4615,179,409,36968,39000,117,1678
4616,4616,2653,3279,33998,24200,70,2
4617,4617,323,3280,43000,12113,21,2597
4618,4618,2187,3281,24498,38842,25,421
4619,4619,629,3282,98998,30403,3,203
4620,4620,2503,3283,29926,55218,131,3634
4621,4621,33,3284,37500,126709,14,721
4622,4622,839,3285,33471,42841,70,6455
4623,4623,1625,2674,48499,17704,16,994
4624,4624,2654,3286,52995,43421,201,6
4625,4625,2655,3287,11450,129825,86,3
4626,4626,1997,1709,39990,16001,94,1905
4627,4627,1576,3288,31990,18069,79,2698
4628,4628,2264,3289,27186,37585,60,105
4629,4629,2331,3290,39995,52138,37,17
4630,4630,637,880,71971,48888,11,920
4631,4631,565,1802,65999,19810,17,1113
4632,4632,2656,3291,62789,17112,64,197
4633,4633,2657,3292,65500,19492,13,1700
4634,4634,2658,3293,5999,145700,214,14
4635,4635,2659,3294,27455,15577,182,21
4636,4636,2660,3295,15900,153174,140,96
4637,4637,1385,3296,39803,18489,63,244
4638,4638,850,1871,48333,19717,35,988
4639,4639,2661,3297,26998,60691,163,427
4640,4640,921,942,61193,23019,75,1875
4641,4641,208,445,45998,2212,1,936
4642,4642,2662,924,36789,35570,150,123
4643,4643,2663,3298,25000,12311,415,40
4644,4644,1587,1580,47635,22942,15,771
4645,4645,1588,3299,34844,13476,109,281
4646,4646,2664,153,32997,19773,202,2601
4647,4647,2665,3300,44999,17763,21,1059
4648,4648,2666,3301,36993,19508,248,588
4649,4649,2667,3302,35998,49088,99,12
4650,4650,213,3303,16985,63053,76,4
4651,4651,1762,3304,62893,21785,43,1893
4652,4652,1829,2067,48910,10796,39,600
4653,4653,860,3305,28869,42203,18,19
4654,4654,2668,3306,33791,42883,151,1255
4655,4655,2669,3307,20488,61355,623,1770
4656,4656,2309,3308,22450,48098,84,571
4657,4657,2670,3309,44980,21330,58,1075
4658,4658,2310,209,45241,40817,189,311
4659,4659,223,3310,27125,34687,44,145
4660,4660,2671,3311,38995,25098,30,3
4661,4661,805,3312,38489,31784,121,1121
4662,4662,2173,3313,33288,21567,103,194
4663,4663,2672,3314,35993,49430,94,2373
4664,4664,2673,3315,41500,31656,211,2390
4665,4665,2674,3316,29990,12139,48,863
4666,4666,2675,3317,40999,23431,363,879
4667,4667,1125,3318,42646,19516,47,685
4668,4668,1254,501,32901,21626,540,1410
4669,4669,2676,3319,24878,11989,264,32
4670,4670,2677,3221,26000,21567,169,774
4671,4671,1406,501,31000,16479,540,1434
4672,4672,2678,3320,31597,37825,269,320
4673,4673,747,3321,65994,15105,23,112
4674,4674,2252,3322,25498,35102,6,528
4675,4675,1461,3323,33588,22938,83,471
4676,4676,2679,1387,26000,46873,230,75
4677,4677,1732,166,28990,46459,52,599
4678,4678,1464,3324,38995,18906,46,22
4679,4679,2182,3325,46500,19280,24,134
4680,4680,2680,637,49000,17889,92,1337
4681,4681,2681,3326,48990,18831,123,5670
4682,4682,1317,3327,41995,14539,99,236
4683,4683,2218,3242,32490,31408,395,2457
4684,4684,624,1785,23389,46267,142,896
4685,4685,681,3328,40450,53155,13,8
4686,4686,2682,3329,63777,17540,17,193
4687,4687,1207,172,56880,22079,55,306
4688,4688,394,3330,24725,87200,68,4
4689,4689,2683,429,109835,30538,2,1788
4690,4690,953,181,29398,13984,2,1363
4691,4691,398,3331,72800,19737,24,1552
4692,4692,325,3332,43529,19304,32,563
4693,4693,2074,3333,55688,19612,16,1545
4694,4694,2502,1618,24702,11618,54,1466
4695,4695,1016,3334,41275,57361,59,4687
4696,4696,956,1228,44500,85187,817,1585
4697,4697,2684,3335,44992,11660,2,1721
